DateTime,x,y,z,dx,dy,dz,Time_secs,Activity,Time_diff
1970-01-01 13:47:26.322311,-0.040861044,4.9850473,6.510526,0.0,0.0,0.0,49646.322311,Downstairs,0.0
1970-01-01 13:47:26.422317,-0.46309182,4.372132,7.43671,-0.0012600333503947755,0.02339575548800461,0.03487227429632512,49646.422317000004,Downstairs,0.10000600000057602
1970-01-01 13:47:26.522323,-0.29964766,4.6036777,6.510526,-0.003167110879103431,0.045837972561696895,0.06974454859265024,49646.522323000005,Downstairs,0.20001200000115205
1970-01-01 13:47:26.572281,-0.27240697,4.4810944,6.3607025,-0.0013096143696190046,0.016879457703245986,0.0254514542650109,49646.572281,Downstairs,0.24996999999711988
1970-01-01 13:47:26.672317,-1.525479,5.175732,7.164303,-0.0052126765407464045,0.0355099622440279,0.04991817116457742,49646.672317000004,Downstairs,0.350006000000576
1970-01-01 13:47:26.782303,1.2666923,6.782933,8.853226,-0.005727967352408716,0.06272820579106046,0.08564311193689823,49646.782303,Downstairs,0.4599919999964186
1970-01-01 13:47:26.882461,-1.1168685,1.4573772,7.082581,-0.00033695309168711875,0.053600022381889205,0.08407769575133295,49646.882461,Downstairs,0.5601499999975204
1970-01-01 13:47:26.982315,-0.38136974,0.7627395,7.5456724,-0.003360062861853435,0.02613729680028297,0.0763081315444434,49646.982315,Downstairs,0.6600039999975706
1970-01-01 13:47:27.082260,-0.6537767,2.3699405,7.273266,-0.0063230901906767625,0.013362227619556025,0.07350376101910587,49647.08226,Downstairs,0.7599489999993239
1970-01-01 13:47:27.192306,0.27240697,1.6480621,8.117727,-0.004000885315096864,0.020778357959181277,0.08734340054097676,49647.192306000004,Downstairs,0.8699950000009267
1970-01-01 13:47:27.302292,0.313268,0.8036005,8.662541,0.0006172368660093003,0.01957238476531905,0.09731868613676327,49647.302292,Downstairs,0.9799809999967692
1970-01-01 13:47:27.412338,-0.3405087,0.10896278,8.812365,0.0016897100330485997,0.010181249623214697,0.10368088604062213,49647.412338,Downstairs,1.090026999998372
1970-01-01 13:47:27.522323,-0.19068487,-0.29964766,8.499097,-0.0016888486799321175,0.00218461726707901,0.10522937656056344,49647.522323000005,Downstairs,1.200012000001152
1970-01-01 13:47:27.632309,-0.50395286,0.88532263,7.504812,-0.0037071812465007364,0.0011945461424020176,0.1007528700671683,49647.632309,Downstairs,1.3099979999969946
1970-01-01 13:47:27.742264,0.10896278,2.5606253,7.7363577,-0.003294019784454245,0.012186182130489371,0.09445268506659783,49647.742264,Downstairs,1.4199529999968945
